rolename,path,policyname,policytype,effect,service,action,arn,principal
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,codeguru-reviewer,DescribeRepositoryAssociation,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,codeguru-reviewer,ListRepositoryAssociations,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,codepipeline,GetPipeline,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,codepipeline,GetPipelineState,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,codepipeline,ListPipelines,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,cognito-identity,DescribeIdentityPool,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,cognito-identity,GetIdentityPoolRoles,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,cognito-identity,GetPrincipalTagAttributeMap,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,cognito-identity,ListIdentityPools,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,cognito-identity,ListTagsForResource,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,cognito-idp,DescribeIdentityProvider,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,cognito-idp,DescribeResourceServer,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,cognito-idp,DescribeUserPool,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,cognito-idp,DescribeUserPoolClient,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,cognito-idp,DescribeUserPoolDomain,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,cognito-idp,GetGroup,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,cognito-idp,GetUserPoolMfaConfig,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,cognito-idp,ListGroups,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,cognito-idp,ListIdentityProviders,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,cognito-idp,ListResourceServers,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,cognito-idp,ListTagsForResource,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,cognito-idp,ListUserPoolClients,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,cognito-idp,ListUserPools,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,BatchGetAggregateResourceConfig,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,BatchGetResourceConfig,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,DescribeAggregateComplianceByConfigRules,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,DescribeAggregateComplianceByConformancePacks,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,DescribeAggregationAuthorizations,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,DescribeComplianceByConfigRule,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,DescribeComplianceByResource,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,DescribeConfigRuleEvaluationStatus,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,DescribeConfigRules,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,DescribeConfigurationAggregatorSourcesStatus,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,DescribeConfigurationAggregators,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,DescribeConfigurationRecorderStatus,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,DescribeConfigurationRecorders,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,DescribeConformancePackCompliance,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,DescribeConformancePackStatus,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,DescribeConformancePacks,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,DescribeDeliveryChannelStatus,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,DescribeDeliveryChannels,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,DescribeOrganizationConfigRuleStatuses,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,DescribeOrganizationConfigRules,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,DescribeOrganizationConformancePackStatuses,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,DescribeOrganizationConformancePacks,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,DescribePendingAggregationRequests,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,DescribeRemediationConfigurations,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,DescribeRemediationExceptions,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,DescribeRemediationExecutionStatus,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,DescribeRetentionConfigurations,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,GetAggregateComplianceDetailsByConfigRule,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,GetAggregateConfigRuleComplianceSummary,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,GetAggregateConformancePackComplianceSummary,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,GetAggregateDiscoveredResourceCounts,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,GetAggregateResourceConfig,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,GetComplianceDetailsByConfigRule,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,GetComplianceDetailsByResource,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,GetComplianceSummaryByConfigRule,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,GetComplianceSummaryByResourceType,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,GetConformancePackComplianceDetails,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,GetConformancePackComplianceSummary,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,GetCustomRulePolicy,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,GetDiscoveredResourceCounts,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,GetOrganizationConfigRuleDetailedStatus,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,GetOrganizationConformancePackDetailedStatus,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,GetOrganizationCustomRulePolicy,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,GetResourceConfigHistory,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,GetResourceEvaluationSummary,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,GetStoredQuery,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,ListAggregateDiscoveredResources,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,ListConformancePackComplianceScores,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,ListDiscoveredResources,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,ListResourceEvaluations,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,ListStoredQueries,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,ListTagsForResource,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,PutAggregationAuthorization,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,PutConfigRule,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,PutConfigurationAggregator,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,PutConfigurationRecorder,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,PutConformancePack,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,PutDeliveryChannel,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,PutEvaluations,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,PutExternalEvaluation,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,PutOrganizationConfigRule,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,PutOrganizationConformancePack,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,PutRemediationConfigurations,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,PutRemediationExceptions,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,PutResourceConfig,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,PutRetentionConfiguration,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,PutStoredQuery,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,SelectAggregateResourceConfig,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,config,SelectResourceConfig,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,connect,DescribeEvaluationForm,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,connect,DescribeInstance,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,connect,DescribeInstanceStorageConfig,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,connect,DescribePhoneNumber,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,connect,DescribePrompt,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,connect,DescribeQuickConnect,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,connect,DescribeRule,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,connect,DescribeUser,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,connect,GetTaskTemplate,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,connect,ListApprovedOrigins,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,connect,ListEvaluationForms,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,connect,ListInstanceAttributes,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,connect,ListInstances,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,connect,ListInstanceStorageConfigs,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,connect,ListIntegrationAssociations,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,connect,ListPhoneNumbers,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,connect,ListPhoneNumbersV2,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,connect,ListPrompts,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,connect,ListQuickConnects,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,connect,ListRules,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,connect,ListSecurityKeys,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,connect,ListTagsForResource,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,connect,ListTaskTemplates,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,connect,ListUsers,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,connect,SearchAvailablePhoneNumbers,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,databrew,DescribeDataset,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,databrew,DescribeJob,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,databrew,DescribeProject,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,databrew,DescribeRecipe,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,databrew,DescribeRuleset,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,databrew,DescribeSchedule,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,databrew,ListDatasets,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,databrew,ListJobs,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,databrew,ListProjects,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,databrew,ListRecipes,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,databrew,ListRecipeVersions,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,databrew,ListRulesets,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,databrew,ListSchedules,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,datasync,DescribeAgent,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,datasync,DescribeLocationEfs,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,datasync,DescribeLocationFsxLustre,*,
AWSServiceRoleForConfig,/aws-service-role/config.amazonaws.com/,AWSConfigServiceRolePolicy,managed,Allow,datasync,DescribeLocationFsxWindows,*,
